date,close,ema_6,ema_7,ema_8,ema_9,ema_10,ema_11,ema_12,ema_13,ema_14,ema_15,ema_16,ema_17,ema_18,ema_19,ema_20,sma_6,sma_7,sma_8,sma_9,sma_10,sma_11,sma_12,sma_13,sma_14,sma_15,sma_16,sma_17,sma_18,sma_19,sma_20,wma_6,wma_7,wma_8,wma_9,wma_10,wma_11,wma_12,wma_13,wma_14,wma_15,wma_16,wma_17,wma_18,wma_19,wma_20,trima_6,trima_7,trima_8,trima_9,trima_10,trima_11,trima_12,trima_13,trima_14,trima_15,trima_16,trima_17,trima_18,trima_19,trima_20,t3_6,t3_7,t3_8,t3_9,t3_10,t3_11,t3_12,t3_13,t3_14,t3_15,t3_16,t3_17,t3_18,t3_19,t3_20,rsi_6,rsi_7,rsi_8,rsi_9,rsi_10,rsi_11,rsi_12,rsi_13,rsi_14,rsi_15,rsi_16,rsi_17,rsi_18,rsi_19,rsi_20,willr_6,willr_7,willr_8,willr_9,willr_10,willr_11,willr_12,willr_13,willr_14,willr_15,willr_16,willr_17,willr_18,willr_19,willr_20,adx_6,adx_7,adx_8,adx_9,adx_10,adx_11,adx_12,adx_13,adx_14,adx_15,adx_16,adx_17,adx_18,adx_19,adx_20,mom_6,mom_7,mom_8,mom_9,mom_10,mom_11,mom_12,mom_13,mom_14,mom_15,mom_16,mom_17,mom_18,mom_19,mom_20,cci_6,cci_7,cci_8,cci_9,cci_10,cci_11,cci_12,cci_13,cci_14,cci_15,cci_16,cci_17,cci_18,cci_19,cci_20,cmo_6,cmo_7,cmo_8,cmo_9,cmo_10,cmo_11,cmo_12,cmo_13,cmo_14,cmo_15,cmo_16,cmo_17,cmo_18,cmo_19,cmo_20,roc_6,roc_7,roc_8,roc_9,roc_10,roc_11,roc_12,roc_13,roc_14,roc_15,roc_16,roc_17,roc_18,roc_19,roc_20,mfi_6,mfi_7,mfi_8,mfi_9,mfi_10,mfi_11,mfi_12,mfi_13,mfi_14,mfi_15,mfi_16,mfi_17,mfi_18,mfi_19,mfi_20,trix_6,trix_7,trix_8,trix_9,trix_10,trix_11,trix_12,trix_13,trix_14,trix_15,trix_16,trix_17,trix_18,trix_19,trix_20,dx_6,dx_7,dx_8,dx_9,dx_10,dx_11,dx_12,dx_13,dx_14,dx_15,dx_16,dx_17,dx_18,dx_19,dx_20
2022-03-18,126.27999877929688,124.2451,124.2117,124.2411,124.3147,124.4196,124.5463,124.6881,124.8398,124.9976,125.1586,125.3205,125.4817,125.6409,125.7972,125.9498,122.92,123.0286,123.34,123.2656,123.5475,123.7991,124.1211,124.5026,124.7505,125.0945,125.3093,125.4278,125.4898,125.5648,125.7441,123.8938,123.6775,123.6025,123.5351,123.5374,123.581,123.6641,123.7839,123.9128,124.0605,124.2074,124.343,124.4637,124.5738,124.6853,122.5858,122.3106,122.3815,122.4384,122.7082,122.9957,123.3281,123.6897,124.0375,124.3956,124.7159,125.0012,125.2725,125.5087,125.7298,122.2953,122.2995,122.4449,122.6815,122.989,123.3564,123.7739,124.2315,124.7182,125.2232,125.736,126.2466,126.7462,127.2268,127.6819,59.4921,56.6126,54.4473,52.791,51.5106,50.5141,49.7347,49.1229,48.6412,48.2611,47.9606,47.7225,47.5339,47.3843,47.2658,-2.2472,-2.2472,-2.2472,-2.2472,-19.3855,-19.3855,-31.145,-31.145,-37.0928,-37.0928,-37.0928,-37.0928,-37.0928,-37.0928,-37.0928,35.7104,33.6709,32.1391,30.2336,28.1042,26.012,24.0244,22.1865,20.5181,19.0175,17.6974,16.5263,15.4818,14.5474,13.7103,2.6,0.76,3.61,0.1947,-0.0349,-1.3831,-2.8011,-1.6927,-3.63,-2.2519,-1.0436,-0.2646,-0.6341,-2.871,-3.9395,100.3034,100.3487,92.3156,99.0258,80.0937,64.0335,43.891,28.4083,16.8881,6.8364,1.828,0.5122,-2.5821,-5.8365,-11.3559,18.9843,13.2251,8.8946,5.582,3.0212,1.0281,-0.5307,-1.7542,-2.7175,-3.4777,-4.0789,-4.5549,-4.9322,-5.2314,-5.4684,2.1022,0.6055,2.9429,0.1544,-0.0277,-1.0834,-2.17,-1.3227,-2.7942,-1.752,-0.8196,-0.2091,-0.4996,-2.223,-3.0253,53.3057,47.6873,55.8823,48.1661,42.5643,38.5429,36.0967,33.4232,31.4073,40.3,44.4941,41.5808,39.2074,36.8312,34.8363,-0.2376,-0.2989,-0.3277,-0.3377,-0.3359,-0.3267,-0.3127,-0.2959,-0.2774,-0.2583,-0.2393,-0.2207,-0.2031,-0.1864,-0.171,6.733,0.8867,3.2159,6.0671,8.0075,9.2833,10.076,10.5197,10.7138,10.7314,10.6264,10.4379,10.1947,9.9175,9.6213
2022-03-21,125.55999755859375,124.6208,124.5488,124.5342,124.5638,124.6269,124.7153,124.8222,124.9427,125.0726,125.2088,125.3487,125.4904,125.6324,125.7734,125.9127,123.4583,123.2971,123.345,123.5867,123.495,123.7305,123.9459,124.2318,124.5782,124.8045,125.1236,125.3241,125.4351,125.4935,125.5646,124.6481,124.3104,124.0958,123.994,123.9033,123.8745,123.8855,123.9349,124.0207,124.1187,124.2369,124.3577,124.4711,124.5733,124.6677,123.8158,123.2406,122.8895,122.77,122.7527,122.8332,123.0618,123.3236,123.6406,123.9509,124.2789,124.5904,124.8598,125.0948,125.3256,122.8595,122.6084,122.5516,122.6323,122.8188,123.0913,123.4343,123.8336,124.2755,124.7473,125.2368,125.7327,126.2249,126.7046,127.1644,55.1445,53.1016,51.5059,50.2606,49.29,48.5348,47.9485,47.4946,47.1445,46.8755,46.6703,46.5148,46.3985,46.3128,46.2511,-10.3371,-10.3371,-10.3371,-10.3371,-10.3371,-26.057,-26.057,-36.8433,-36.8433,-42.2989,-42.2989,-42.2989,-42.2989,-42.2989,-42.2989,30.8809,28.9875,28.5237,27.5484,26.0946,24.4912,22.862,21.289,19.8178,18.4651,17.2554,16.1681,15.188,14.3037,13.5058,3.23,1.88,0.04,2.89,-0.5253,-0.7549,-2.1031,-3.5211,-2.4127,-4.35,-2.9719,-1.7636,-0.9846,-1.3541,-3.591,80.6454,90.3853,92.0807,86.9928,94.6552,78.1374,64.8024,46.5711,31.9928,20.893,10.8418,5.8716,4.7382,1.704,-1.5163,10.2889,6.2033,3.0118,0.5212,-1.42,-2.9305,-4.103,-5.0108,-5.7111,-6.2489,-6.6595,-6.9703,-7.2031,-7.3744,-7.4977,2.6404,1.5201,0.0319,2.3559,-0.4166,-0.5977,-1.6474,-2.7278,-1.8853,-3.3484,-2.3122,-1.3851,-0.7781,-1.067,-2.7805,64.9083,58.2653,52.7143,59.5123,51.8844,46.2359,42.122,39.595,36.8117,34.6979,42.8083,46.6688,43.7252,41.316,38.8937,-0.1217,-0.2085,-0.2591,-0.2862,-0.2977,-0.2988,-0.2929,-0.2822,-0.2686,-0.2533,-0.2371,-0.2209,-0.2049,-0.1896,-0.1751,6.733,0.8867,3.2159,6.0671,8.0075,9.2833,10.076,10.5197,10.7138,10.7314,10.6264,10.4379,10.1947,9.9175,9.6213
2022-03-22,127.93000030517578,125.5663,125.3941,125.2888,125.237,125.2275,125.251,125.3003,125.3695,125.4536,125.5489,125.6524,125.7615,125.8742,125.9891,126.1048,124.925,124.0971,123.8763,123.8544,124.021,123.8982,124.0804,124.2523,124.4959,124.8016,124.9998,125.2886,125.4688,125.5664,125.6154,125.9257,125.4686,125.1147,124.8627,124.7096,124.5744,124.4984,124.4632,124.4676,124.5094,124.5671,124.6472,124.7337,124.817,124.893,125.1525,124.4212,123.84,123.4616,123.2667,123.1147,123.132,123.2097,123.4203,123.67,123.9426,124.2317,124.5168,124.7759,124.9971,123.6804,123.1852,122.9136,122.8154,122.8553,123.0081,123.2535,123.5737,123.9524,124.3745,124.8261,125.2944,125.7679,126.2366,126.6919,65.1923,62.1226,59.6967,57.7584,56.1965,54.9292,53.8945,53.0448,52.343,51.7601,51.2731,50.8638,50.5179,50.2238,49.9723,-2.3585,-2.3585,-2.3585,-2.3585,-2.3585,-2.3585,-4.0965,-4.0965,-18.0863,-18.0863,-25.1621,-25.1621,-25.1621,-25.1621,-25.1621,30.3249,27.6763,26.7076,25.5557,24.1165,22.6132,21.1216,19.6969,18.4333,17.3134,16.2857,15.3426,14.4783,13.6878,12.9668,8.8,5.6,4.25,2.41,5.26,1.8447,1.6151,0.2669,-1.1511,-0.0427,-1.98,-0.6019,0.6064,1.3854,1.0159,100.149,99.1106,112.5727,120.4969,120.9104,132.3526,119.0831,108.5675,89.1814,73.6411,61.5476,49.9654,45.1284,45.6704,43.327,30.3845,24.2451,19.3934,15.5169,12.3931,9.8583,7.7889,6.0895,4.686,3.5202,2.5462,1.7276,1.0358,0.4476,-0.0553,7.3869,4.5778,3.4363,1.92,4.2879,1.4631,1.2786,0.2091,-0.8918,-0.0333,-1.5241,-0.4683,0.4763,1.0948,0.8004,82.8027,69.784,63.5456,58.1929,63.5969,56.1718,50.5469,46.3803,43.7912,40.9127,38.7076,45.9075,49.3736,46.4079,43.9663,0.0096,-0.1022,-0.175,-0.2204,-0.2467,-0.2596,-0.263,-0.2598,-0.2521,-0.2415,-0.2291,-0.2158,-0.2021,-0.1886,-0.1756,27.5453,19.809,13.9951,9.6138,6.3138,3.8339,1.9766,0.592,0.4344,1.1894,1.7393,2.134,2.4119,2.6017,2.7254
2022-03-23,124.63999938964844,125.3016,125.2056,125.1446,125.1176,125.1207,125.1492,125.1988,125.2652,125.3451,125.4353,125.5333,125.6369,125.7443,125.8542,125.9653,125.565,124.8843,124.165,123.9611,123.933,124.0773,123.96,124.1235,124.28,124.5056,124.7915,124.9787,125.2526,125.4252,125.5201,125.8443,125.6043,125.2844,125.0198,124.8222,124.698,124.5845,124.5186,124.4868,124.4892,124.5247,124.5752,124.6465,124.7243,124.8001,125.8483,125.39,124.7575,124.2556,123.871,123.6497,123.4648,123.3824,123.419,123.5134,123.725,123.9447,124.2046,124.4585,124.6993,124.3672,123.7562,123.338,123.0942,123.0009,123.0363,123.1805,123.4148,123.7219,124.0854,124.49,124.9219,125.3683,125.8182,126.2619,47.4764,47.3668,47.0807,46.7522,46.4406,46.1696,45.9461,45.7689,45.6333,45.5332,45.4629,45.4169,45.3905,45.3797,45.3813,-50.2128,-33.3962,-33.3962,-33.3962,-33.3962,-33.3962,-33.3962,-34.5818,-34.5818,-44.1245,-44.1245,-48.9511,-48.9511,-48.9511,-48.9511,27.8626,25.1921,24.1384,23.0467,21.7619,20.6686,19.5728,18.4497,17.413,16.4661,15.574,14.7386,13.9606,13.2403,12.5764,3.84,5.51,2.31,0.96,-0.88,1.97,-1.4453,-1.6749,-3.0231,-4.4411,-3.3327,-5.27,-3.8919,-2.6836,-1.9046,31.1978,47.5064,54.0294,60.7592,65.2359,64.7487,70.3788,61.1944,52.7408,38.8863,27.6056,18.2885,9.4208,4.9039,3.927,-5.0471,-5.2664,-5.8386,-6.4955,-7.1189,-7.6608,-8.1077,-8.4621,-8.7335,-8.9335,-9.0742,-9.1662,-9.219,-9.2405,-9.2374,3.1788,4.6252,1.8883,0.7762,-0.7011,1.6059,-1.1463,-1.326,-2.368,-3.4406,-2.6042,-4.0566,-3.0279,-2.1077,-1.5051,79.4461,68.194,59.1118,54.5736,50.5782,56.2261,50.3428,45.7772,42.3331,40.1655,37.7307,35.8474,42.8876,46.3209,43.7009,0.0585,-0.0453,-0.121,-0.1732,-0.2071,-0.2273,-0.2372,-0.2397,-0.2367,-0.2301,-0.221,-0.2103,-0.1988,-0.1871,-0.1754,15.551,10.2867,6.1533,2.9748,0.5702,1.2217,2.5362,3.4831,4.1495,4.6037,4.8982,5.0738,5.1611,5.1839,5.1598
2022-03-24,125.56999969482422,125.3783,125.2967,125.2392,125.2081,125.2024,125.2193,125.2559,125.3088,125.3751,125.4522,125.5376,125.6294,125.726,125.8258,125.9277,125.86,125.5657,124.97,124.3211,124.122,124.0818,124.2017,124.0838,124.2268,124.366,124.5721,124.8373,125.0115,125.2693,125.4324,125.8457,125.7757,125.5967,125.3416,125.1198,124.9468,124.8322,124.7253,124.6588,124.6222,124.6163,124.6409,124.6799,124.7388,124.8049,126.0883,125.8675,125.497,125.0052,124.5457,124.2025,123.9655,123.7649,123.6553,123.6129,123.6753,123.7913,123.9823,124.1964,124.4279,124.8936,124.2662,123.7684,123.4197,123.2162,123.1457,123.1926,123.3405,123.5725,123.8721,124.2236,124.6124,125.0251,125.4497,125.8756,51.9094,51.1902,50.4628,49.7946,49.21,48.7127,48.2975,47.955,47.6751,47.448,47.2648,47.1178,47.0005,46.9077,46.8346,-47.3684,-37.0213,-24.6226,-24.6226,-24.6226,-24.6226,-24.6226,-24.6226,-25.9643,-25.9643,-36.7642,-36.7642,-42.2266,-42.2266,-42.2266,24.5453,22.202,21.2705,20.6215,19.8913,19.1907,18.3903,17.4961,16.6329,15.8187,15.0311,14.2789,13.5679,12.9018,12.2822,1.77,4.77,6.44,3.24,1.89,0.05,2.9,-0.5153,-0.7449,-2.0931,-3.5111,-2.4027,-4.34,-2.9619,-1.7536,-62.7481,-13.256,20.8828,32.4266,36.7936,39.3236,37.9664,41.4485,33.4138,25.9308,14.3521,4.6759,-3.4972,-11.1165,-15.4248,3.8188,2.3805,0.9256,-0.4108,-1.5801,-2.5745,-3.405,-4.0899,-4.6497,-5.104,-5.4705,-5.7645,-5.9989,-6.1847,-6.3307,1.4297,3.9487,5.4059,2.6486,1.5281,0.0398,2.3641,-0.4087,-0.5898,-1.6395,-2.7201,-1.8775,-3.3407,-2.3044,-1.3772,60.4278,65.3688,57.5549,50.9483,47.5408,44.48,50.1377,45.4059,41.6586,38.7869,36.9594,34.8878,33.2715,40.1222,43.5027,0.0837,-0.0058,-0.0785,-0.133,-0.1716,-0.197,-0.2121,-0.2193,-0.2206,-0.2176,-0.2116,-0.2035,-0.1942,-0.1842,-0.174,7.9587,4.2619,1.1954,1.2197,3.0563,4.4121,5.3828,6.0525,6.4912,6.7549,6.8881,6.925,6.8919,6.8091,6.6916
2022-03-25,127.31999969482422,125.9331,125.8025,125.7016,125.6305,125.5874,125.5694,125.5734,125.5961,125.6344,125.6856,125.7473,125.8173,125.8938,125.9752,126.0603,126.2167,126.0686,125.785,125.2311,124.621,124.4127,124.3517,124.4415,124.315,124.433,124.5506,124.7337,124.9752,125.133,125.3719,126.2629,126.2143,126.1189,125.9413,125.7013,125.4865,125.3119,125.1876,125.0712,124.9915,124.9396,124.9167,124.9229,124.9439,124.9847,126.1308,126.1575,125.967,125.6384,125.205,124.8242,124.4902,124.2659,124.0529,123.9215,123.8542,123.8481,123.9353,124.0462,124.235,125.4073,124.7888,124.241,123.8104,123.5114,123.3427,123.2951,123.3556,123.5091,123.74,124.0327,124.3722,124.7447,125.1375,125.5393,59.6074,57.9036,56.4485,55.2119,54.1651,53.2813,52.5359,51.907,51.3758,50.9262,50.5444,50.2191,49.941,49.7023,49.4965,-17.9541,-15.608,-12.1986,-8.1132,-8.1132,-8.1132,-8.1132,-8.1132,-8.1132,-9.7488,-9.7488,-22.914,-22.914,-29.5728,-29.5728,25.8059,22.6936,21.1581,20.1215,19.1742,18.3563,17.5129,16.6239,15.7882,15.0133,14.2723,13.5694,12.9075,12.2886,11.7135,2.14,3.52,6.52,8.19,4.99,3.64,1.8,4.65,1.2347,1.0051,-0.3431,-1.7611,-0.6527,-2.59,-1.2119,87.6287,104.7943,102.5046,87.2488,83.62,89.8352,97.937,100.6818,106.8586,99.4407,92.3502,78.3872,66.8014,55.8926,45.4925,19.2148,15.8072,12.897,10.4238,8.3302,6.5626,5.0718,3.8141,2.7517,1.8523,1.0888,0.4383,-0.1179,-0.5954,-1.007,1.7095,2.8433,5.3974,6.8748,4.0791,2.9431,1.434,3.7907,0.9793,0.7957,-0.2687,-1.3643,-0.51,-1.9937,-0.9429,60.5133,64.5786,68.59,61.07,54.5787,51.1818,48.1015,53.0783,48.338,44.5462,41.6174,39.7432,37.6085,35.9358,42.2763,0.126,0.0421,-0.0306,-0.0885,-0.132,-0.1628,-0.1832,-0.1953,-0.201,-0.2019,-0.1992,-0.1939,-0.187,-0.179,-0.1704,32.1091,25.6427,20.3714,16.1217,12.7206,10.0122,7.862,6.1578,4.808,3.7384,2.8901,2.2161,1.6797,1.2516,0.9092
2022-03-28,128.0399932861328,126.535,126.3619,126.2212,126.1124,126.0333,125.9812,125.9529,125.9452,125.9552,125.9799,126.017,126.0642,126.1197,126.1817,126.2488,126.51,126.4771,126.315,126.0356,125.512,124.9318,124.715,124.6354,124.6986,124.5633,124.6585,124.7559,124.9174,125.1365,125.2784,126.7838,126.7071,126.62,126.5031,126.3229,126.0911,125.8794,125.7016,125.5679,125.4423,125.3501,125.2841,125.2455,125.2346,125.2388,126.2275,126.1962,126.2045,126.1136,125.8153,125.4225,125.065,124.7741,124.5423,124.3356,124.1874,124.0966,124.0669,124.0929,124.1795,125.97,125.3585,124.7733,124.2746,123.8904,123.6297,123.49,123.4626,123.535,123.693,123.9216,124.2061,124.5323,124.8871,125.2587,62.5658,60.5107,58.7899,57.3424,56.1221,55.0917,54.2203,53.4815,52.8533,52.3173,51.8583,51.4635,51.1224,50.8264,50.5684,-3.0769,-2.9228,-2.5408,-1.9858,-1.3208,-1.3208,-1.3208,-1.3208,-1.3208,-1.3208,-3.0772,-3.0772,-17.2157,-17.2157,-24.3667,27.8758,23.9192,21.7087,20.2096,18.972,17.9708,17.026,16.0913,15.2398,14.4674,13.7416,13.0612,12.4257,11.8347,11.2875,1.76,2.86,4.24,7.24,8.91,5.71,4.36,2.52,5.37,1.9547,1.7251,0.3769,-1.0411,0.0673,-1.87,98.5669,110.5165,119.4745,125.5469,105.4923,97.9021,103.8499,111.8036,116.6178,122.6986,116.8106,111.5121,99.1894,87.4162,76.8807,25.1317,21.0213,17.5798,14.6847,12.2441,10.1835,8.4406,6.9629,5.7066,4.6347,3.7166,2.927,2.2448,1.6528,1.1367,1.3937,2.2847,3.4249,5.9934,7.4792,4.6677,3.5252,2.0076,4.3776,1.5503,1.3657,0.2952,-0.8066,0.0526,-1.4394,54.3849,63.9929,67.4042,70.8321,63.5638,57.1969,53.8301,50.7561,55.2589,50.5336,46.7253,43.7663,41.8647,39.6912,37.9822,0.1765,0.0944,0.0203,-0.0411,-0.0894,-0.1254,-0.1511,-0.1681,-0.1783,-0.1831,-0.1839,-0.1816,-0.1772,-0.1714,-0.1646,38.225,31.2732,25.5629,20.9146,17.1518,14.1159,11.67,9.6993,8.1095,6.8239,5.7809,4.9314,4.2363,3.6646,3.1918
2022-03-29,128.8300018310547,127.1907,126.9789,126.801,126.6559,126.5418,126.456,126.3955,126.3573,126.3385,126.3362,126.348,126.3716,126.405,126.4465,126.4947,127.055,126.8414,126.7713,126.5944,126.315,125.8136,125.2567,125.0315,124.935,124.974,124.83,124.9038,124.9822,125.1233,125.3212,127.4467,127.2954,127.1789,127.062,126.9262,126.7408,126.5124,126.3009,126.1188,125.9757,125.8409,125.7368,125.6573,125.6039,125.577,126.7325,126.5306,126.445,126.3396,126.2413,126.0219,125.6557,125.3188,125.0325,124.8209,124.6062,124.4549,124.3464,124.2917,124.2949,126.6036,125.9902,125.3726,124.8148,124.3536,124.0064,123.7773,123.6622,123.6516,123.7333,123.8935,124.1177,124.392,124.7031,125.0388,65.8583,63.4113,61.3926,59.7081,58.293,57.0983,56.0857,55.2238,54.4873,53.8552,53.3101,52.8378,52.4267,52.0671,51.751,-14.6141,-14.6141,-14.06,-12.6241,-10.3609,-7.3311,-7.3311,-7.3311,-7.3311,-7.3311,-7.3311,-7.3311,-7.3311,-10.9633,-10.9633,31.8751,26.8168,23.7117,21.5558,19.8578,18.5282,17.3581,16.2723,15.3161,14.4711,13.6968,12.9847,12.3291,11.726,11.1721,3.27,2.55,3.65,5.03,8.03,9.7,6.5,5.15,3.31,6.16,2.7447,2.5151,1.1669,-0.2511,0.8573,131.9279,135.9796,143.0569,145.5812,145.7843,133.2208,122.1067,126.7405,134.4344,142.4794,147.8971,145.3476,142.7804,130.7627,119.3177,31.7166,26.8227,22.7853,19.4163,16.5859,14.1966,12.1713,10.4477,8.9747,7.7103,6.6201,5.6756,4.8534,4.1342,3.5021,2.6043,2.0193,2.9158,4.063,6.6474,8.1424,5.3135,4.164,2.637,5.0216,2.1769,1.9911,0.9141,-0.1945,0.6699,55.8141,60.6105,67.9869,70.712,73.5093,66.5935,60.4265,57.1233,54.0815,58.021,53.3412,49.5331,46.5517,44.6251,42.4129,0.2304,0.1486,0.073,0.0082,-0.0445,-0.0855,-0.1162,-0.138,-0.1527,-0.1615,-0.1658,-0.1667,-0.165,-0.1615,-0.1566,51.8716,44.2023,37.7323,32.3254,27.8303,24.1022,21.0112,18.445,16.3087,14.5236,13.0249,11.76,10.6863,9.7692,8.9809
2022-03-30,127.68000030517578,127.3305,127.1542,126.9963,126.8607,126.7488,126.66,126.5931,126.5463,126.5173,126.5042,126.5047,126.5169,126.5392,126.5699,126.6075,127.0133,127.1443,126.9463,126.8722,126.703,126.4391,125.9692,125.4431,125.2207,125.118,125.1431,124.9976,125.0581,125.1242,125.2512,127.6252,127.505,127.3808,127.2791,127.1744,127.0518,126.8853,126.6792,126.4848,126.3139,126.1762,126.0452,125.9413,125.8596,125.8017,127.2667,127.0412,126.818,126.6536,126.531,126.37,126.1636,125.8684,125.547,125.2717,125.0571,124.858,124.6966,124.5821,124.5109,127.1545,126.5774,125.9601,125.3699,124.8527,124.4344,124.1264,123.9301,123.8398,123.846,123.9366,124.0983,124.3174,124.5808,124.8762,57.0874,56.3782,55.5553,54.7367,53.9737,53.2859,52.6771,52.1438,51.6794,51.2759,50.9255,50.6209,50.3556,50.1238,49.9209,-33.4975,-33.4975,-33.4975,-32.2275,-28.9362,-23.7485,-16.804,-16.804,-16.804,-16.804,-16.804,-16.804,-16.804,-16.804,-20.0649,34.5144,28.831,25.1291,22.5032,20.4635,18.8837,17.5404,16.339,15.303,14.4034,13.5938,12.8598,12.1916,11.5823,11.0264,-0.25,2.12,1.4,2.5,3.88,6.88,8.55,5.35,4.0,2.16,5.01,1.5947,1.3651,0.0169,-1.4011,61.3809,69.8759,77.6205,83.1491,87.6091,91.595,93.9431,90.5925,94.822,100.2562,106.8343,110.6943,109.3517,106.7187,97.1737,14.1748,12.7565,11.1106,9.4734,7.9475,6.5717,5.3541,4.2877,3.3588,2.5518,1.851,1.2418,0.7111,0.2477,-0.1583,-0.1954,1.6884,1.1086,1.9971,3.1341,5.6954,7.177,4.3734,3.2342,1.7208,4.0841,1.2648,1.0807,0.0133,-1.0855,41.4629,50.2069,55.1226,62.8976,65.8383,68.8963,62.7852,57.2741,54.2982,51.5425,55.5207,51.2206,47.6993,44.9284,43.1312,0.2478,0.1784,0.1089,0.046,-0.0074,-0.0508,-0.0847,-0.11,-0.1282,-0.1404,-0.1478,-0.1515,-0.1522,-0.1509,-0.148,47.7112,40.9162,35.0513,30.0819,25.9143,22.4383,19.5459,17.1392,15.1332,13.4563,12.0485,10.8611,9.8539,8.9946,8.2569
2022-03-31,126.51000213623047,127.0961,126.9931,126.8882,126.7906,126.7053,126.635,126.5804,126.5411,126.5164,126.5049,126.5053,126.5162,126.5361,126.5639,126.5983,127.325,126.9414,127.065,126.8978,126.836,126.6855,126.445,126.0108,125.5193,125.3067,125.205,125.2235,125.0817,125.1345,125.1935,127.4814,127.3464,127.2839,127.2067,127.1393,127.0636,126.9685,126.8316,126.6567,126.4879,126.337,126.2133,126.0942,125.9982,125.9215,127.7242,127.3912,127.186,126.9896,126.824,126.6633,126.5064,126.2747,126.0025,125.7367,125.471,125.2616,125.062,124.9106,124.787,127.4785,127.0058,126.4425,125.8635,125.3244,124.8613,124.4938,124.2302,124.0697,124.0065,124.0309,124.1312,124.2949,124.5093,124.7621,49.1035,49.8196,50.0248,49.9742,49.8023,49.581,49.3484,49.1241,48.9174,48.7318,48.5679,48.4246,48.3001,48.1923,48.0992,-52.7094,-52.7094,-52.7094,-52.7094,-50.7109,-45.5319,-37.369,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,31.8294,27.1998,23.9474,21.5302,19.6056,18.0943,16.8063,15.6571,14.668,13.8114,13.0429,12.348,11.7165,11.1414,10.6171,1.87,-1.42,0.95,0.23,1.33,2.71,5.71,7.38,4.18,2.83,0.99,3.84,0.4247,0.1951,-1.1531,-16.2294,-0.6598,-1.6593,9.2443,17.6803,27.6814,38.1874,49.6671,54.3862,58.0683,61.8457,65.7019,69.4405,67.3232,65.008,-1.7931,-0.3608,0.0497,-0.0516,-0.3954,-0.8381,-1.3033,-1.7518,-2.1653,-2.5364,-2.8642,-3.1508,-3.3999,-3.6155,-3.8017,1.5003,-1.11,0.7566,0.1821,1.0625,2.189,4.7268,6.1949,3.417,2.2882,0.7887,3.1303,0.3369,0.1544,-0.9032,43.245,34.9315,43.3174,48.2117,56.2333,59.3609,62.67,57.5727,52.9047,50.3554,47.9766,51.9748,48.1876,45.0583,42.5778,0.2209,0.1757,0.1209,0.0661,0.0164,-0.0259,-0.0603,-0.0873,-0.1075,-0.122,-0.1317,-0.1375,-0.1404,-0.1408,-0.1396,18.4044,17.4128,15.6756,13.7466,11.8848,10.2008,8.7309,7.4741,6.4127,5.5228,4.7793,4.1587,3.6403,3.2063,2.8417
2022-04-01,125.2300033569336,126.5629,126.5524,126.5197,126.4785,126.4371,126.4008,126.3726,126.3538,126.3449,126.3455,126.3553,126.3733,126.3986,126.4305,126.4679,127.2683,127.0257,126.7275,126.8611,126.731,126.69,126.5642,126.3515,125.955,125.5,125.3019,125.2065,125.2239,125.0895,125.1393,126.8829,126.9186,126.8761,126.8731,126.8473,126.8211,126.7815,126.7201,126.6181,126.4783,126.3399,126.214,126.1098,126.0077,125.925,127.5983,127.5587,127.3255,127.2004,127.0343,126.8981,126.7498,126.5806,126.3686,126.0931,125.8468,125.6254,125.4216,125.2289,125.076,127.4871,127.1894,126.7414,126.2252,125.7068,125.2329,124.8329,124.5224,124.3072,124.1857,124.1516,124.1956,124.3069,124.4735,124.684,41.4864,43.3786,44.4876,45.1403,45.5253,45.7527,45.8877,45.9689,46.0196,46.0534,46.0786,46.0996,46.1193,46.139,46.1594,-70.3762,-70.3762,-70.3762,-70.3762,-70.3762,-70.3762,-63.6879,-52.2701,-36.9852,-36.9852,-36.9852,-36.9852,-36.9852,-36.9852,-36.9852,29.738,25.4592,22.5125,20.3523,18.6422,17.2988,16.1474,15.1107,14.2104,13.4236,12.7115,12.0624,11.4685,10.9242,10.4254,-0.34,0.59,-2.7,-0.33,-1.05,0.05,1.43,4.43,6.1,2.9,1.55,-0.29,2.56,-0.8553,-1.0849,-145.974,-102.4688,-88.9592,-100.0773,-88.0367,-78.6818,-61.9223,-40.9785,-14.4329,1.4066,5.52,7.7321,8.3929,11.3542,8.6108,-17.0272,-13.2427,-11.0248,-9.7194,-8.9494,-8.4945,-8.2246,-8.0621,-7.9608,-7.8931,-7.8429,-7.8007,-7.7613,-7.722,-7.6813,-0.2708,0.4734,-2.1105,-0.2628,-0.8315,0.0399,1.1551,3.6672,5.1205,2.3706,1.2532,-0.231,2.0869,-0.6783,-0.8589,43.5972,34.8391,29.234,37.0305,41.7375,49.716,52.9194,56.3675,52.2099,48.3418,46.2044,44.1938,48.1686,44.8984,42.1696,0.1545,0.1412,0.1076,0.0664,0.0249,-0.013,-0.0453,-0.0717,-0.0924,-0.1079,-0.1189,-0.1262,-0.1305,-0.1323,-0.1324,19.2812,15.0154,12.468,10.9287,9.9712,9.3438,8.8996,8.5544,8.2611,7.9941,7.7403,7.4937,7.2521,7.015,6.7832
